Price,Locality,Type_of_Property,Subtype_of_Property,State_of_the_Building,Number_of_Rooms,Living_Area,Fully_Equipped_Kitchen,Furnished,Open_fire,Terrace,Terrace_Area,Garden,Garden_Area,Surface_of_the_Land,Surface_area_plot_of_land,Number_of_Facades,Swimming_Pool,Disabled_Access,Lift
525000.0,1390,HOUSE,VILLA,,5.0,222.0,False,,1.0,,,1.0,810.0,810.0,810.0,4.0,,,
459000.0,5340,HOUSE,HOUSE,,3.0,210.0,False,0.0,,,,,,,4150.0,3.0,0.0,0.0,0.0
435000.0,1000,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,95.0,False,,,1.0,2.0,,,,,2.0,0.0,0.0,1.0
235000.0,1420,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,111.0,False,,,,,,,,66.0,2.0,,,
599000.0,6780,HOUSE,EXCEPTIONAL_PROPERTY,AS_NEW,4.0,240.0,True,0.0,,1.0,,,,,1000.0,2.0,0.0,0.0,0.0
255000.0,9041,APARTMENT,APARTMENT,GOOD,1.0,,True,,,1.0,,,,,,,,,
199000.0,1180,APARTMENT,APARTMENT,GOOD,1.0,50.0,False,0.0,,,,,,,,,0.0,0.0,0.0
330000.0,8570,HOUSE,HOUSE,JUST_RENOVATED,3.0,164.0,False,0.0,,,,,,,246.0,2.0,,,
250000.0,1190,APARTMENT,APARTMENT,,2.0,80.0,False,0.0,,1.0,6.0,,,,,2.0,0.0,0.0,1.0
780000.0,1050,APARTMENT,APARTMENT,AS_NEW,2.0,154.0,True,0.0,,1.0,17.0,,,,,2.0,0.0,0.0,0.0
550000.0,2018,APARTMENT,APARTMENT,,2.0,150.0,True,0.0,,1.0,4.0,,,,,,,,1.0
,3583,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
239000.0,2060,APARTMENT,APARTMENT,GOOD,1.0,80.0,False,,,1.0,21.0,,,,,2.0,,,
749000.0,2950,HOUSE,VILLA,AS_NEW,4.0,273.0,True,,1.0,1.0,50.0,1.0,600.0,600.0,777.0,4.0,0.0,0.0,0.0
170000.0,8660,APARTMENT,APARTMENT,,3.0,110.0,False,,,,,,,,,,,,
235000.0,8930,HOUSE,HOUSE,GOOD,4.0,271.0,False,,,1.0,,,,,252.0,,,,
287000.0,1030,APARTMENT,APARTMENT,GOOD,2.0,84.0,False,,,1.0,7.0,,,,,2.0,0.0,1.0,1.0
429000.0,1080,HOUSE,HOUSE,GOOD,4.0,,False,,,,,,,,0.0,,,,
699000.0,9790,HOUSE,MANSION,GOOD,4.0,285.0,False,0.0,,1.0,,,,,971.0,4.0,,0.0,
274900.0,6200,HOUSE,APARTMENT_BLOCK,JUST_RENOVATED,2.0,73.0,False,,,,,,,,0.0,2.0,,,
245000.0,9700,APARTMENT,APARTMENT,AS_NEW,3.0,132.0,False,,,,,,,,,,,,1.0
749000.0,2060,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,9.0,404.0,False,,,,,,,,127.0,2.0,,,
209000.0,1070,APARTMENT,APARTMENT,JUST_RENOVATED,1.0,51.0,False,,,,,,,,,,,,1.0
450000.0,1331,HOUSE,MIXED_USE_BUILDING,TO_RESTORE,6.0,322.0,False,,1.0,1.0,,1.0,1269.0,1269.0,1269.0,3.0,,,
385000.0,1702,HOUSE,HOUSE,,3.0,172.0,False,0.0,,,,,,,303.0,2.0,0.0,0.0,0.0
265000.0,2220,APARTMENT,APARTMENT,GOOD,2.0,101.0,False,,,1.0,,,,,,2.0,,,
375000.0,8420,APARTMENT,APARTMENT,GOOD,2.0,85.0,False,,,1.0,,,,,,,,,1.0
450000.0,4000,HOUSE,HOUSE,GOOD,5.0,215.0,False,0.0,,1.0,10.0,1.0,85.0,85.0,180.0,2.0,0.0,0.0,0.0
495000.0,9810,HOUSE,HOUSE,GOOD,4.0,220.0,False,,,1.0,,,,,1017.0,3.0,,0.0,0.0
858977.0,1860,HOUSE,HOUSE,GOOD,3.0,164.0,True,,,,,,,,1995.0,,,,
2645000.0,8300,HOUSE,VILLA,AS_NEW,4.0,239.0,False,0.0,,1.0,,,,,313.0,,,,
398000.0,2018,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,125.0,True,,,1.0,,,,,,3.0,,,1.0
189000.0,4630,HOUSE,HOUSE,,3.0,130.0,False,0.0,,,,1.0,87.0,87.0,115.0,2.0,0.0,0.0,0.0
950000.0,8301,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,,True,1.0,,1.0,4.0,,,,,2.0,0.0,1.0,0.0
359000.0,1500,APARTMENT,APARTMENT,GOOD,2.0,95.0,False,,,1.0,,,,,,2.0,,,1.0
945000.0,5360,HOUSE,EXCEPTIONAL_PROPERTY,,5.0,410.0,False,0.0,,,,,,,13300.0,4.0,0.0,0.0,0.0
433931.0,1950,APARTMENT,SERVICE_FLAT,AS_NEW,1.0,74.0,True,0.0,,1.0,11.0,,,,,2.0,0.0,1.0,1.0
349000.0,6792,HOUSE,HOUSE,,3.0,208.0,False,0.0,,,,,,,905.0,,0.0,0.0,0.0
375000.0,3051,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,96.0,False,,,,,,,,,3.0,,,
,4000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
625000.0,8670,HOUSE,HOUSE,,4.0,373.0,False,,1.0,,,,,,566.0,4.0,0.0,0.0,0.0
350000.0,4400,HOUSE,MIXED_USE_BUILDING,GOOD,3.0,120.0,False,0.0,,1.0,50.0,1.0,300.0,300.0,393.0,2.0,0.0,0.0,0.0
375000.0,1200,APARTMENT,APARTMENT,GOOD,3.0,119.0,True,,,1.0,10.0,,,,,,,,1.0
290000.0,9000,APARTMENT,APARTMENT,GOOD,1.0,68.0,False,0.0,,,,,,,,,,,
189000.0,8670,APARTMENT,FLAT_STUDIO,,0.0,52.0,False,1.0,,1.0,,,,,,,,,
295000.0,4340,HOUSE,HOUSE,GOOD,3.0,162.0,False,0.0,,1.0,,1.0,1000.0,1000.0,1321.0,3.0,0.0,0.0,0.0
596000.0,9090,HOUSE,HOUSE,AS_NEW,4.0,213.0,False,0.0,,1.0,16.0,1.0,296.0,296.0,296.0,,,,
199000.0,1731,APARTMENT,APARTMENT,AS_NEW,2.0,70.0,False,,,1.0,6.0,,,,,2.0,,,1.0
320000.0,1840,HOUSE,HOUSE,TO_RENOVATE,5.0,117.0,False,,,,,1.0,720.0,720.0,1086.0,2.0,,,
450000.0,1000,APARTMENT,APARTMENT,GOOD,2.0,116.0,True,0.0,,,,,,,,2.0,0.0,1.0,1.0
595000.0,1200,APARTMENT,GROUND_FLOOR,GOOD,3.0,156.0,True,0.0,,1.0,,1.0,65.0,65.0,,2.0,0.0,1.0,1.0
415000.0,8552,HOUSE,HOUSE,GOOD,3.0,172.0,False,0.0,,,,,,,453.0,3.0,,,
370000.0,1050,APARTMENT,GROUND_FLOOR,GOOD,2.0,76.0,False,1.0,,,,,,,,2.0,0.0,0.0,0.0
370000.0,3220,HOUSE,HOUSE,TO_RENOVATE,5.0,195.0,False,,,1.0,20.0,1.0,2500.0,2500.0,3133.0,4.0,,,
85000.0,8930,HOUSE,HOUSE,TO_RENOVATE,4.0,126.0,False,,,,,,,,53.0,,,,
469000.0,1180,APARTMENT,DUPLEX,JUST_RENOVATED,1.0,85.0,True,0.0,,,,,,,,2.0,0.0,0.0,0.0
165000.0,9700,HOUSE,HOUSE,TO_RENOVATE,3.0,117.0,False,1.0,,1.0,,,,,293.0,2.0,,0.0,
2150000.0,8300,HOUSE,VILLA,AS_NEW,4.0,300.0,True,1.0,,1.0,50.0,1.0,630.0,630.0,879.0,4.0,1.0,0.0,0.0
495000.0,9600,APARTMENT,APARTMENT,GOOD,2.0,143.0,False,,1.0,1.0,188.0,,,,,2.0,,,
265000.0,1000,APARTMENT,FLAT_STUDIO,AS_NEW,0.0,54.0,True,,,,,,,,,4.0,0.0,1.0,1.0
632060.0,9700,HOUSE,HOUSE,GOOD,3.0,225.0,True,,,,,,,,797.0,,,,
279000.0,1080,APARTMENT,APARTMENT,GOOD,3.0,95.0,False,0.0,,1.0,7.0,,,,,3.0,0.0,0.0,0.0
,1000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
375000.0,2980,HOUSE,HOUSE,TO_RENOVATE,3.0,141.0,False,,,,,,,,1045.0,4.0,,,
349000.0,9890,HOUSE,HOUSE,,3.0,154.0,False,,,1.0,,,,,2255.0,,,,
229000.0,9040,APARTMENT,APARTMENT,TO_RENOVATE,2.0,103.0,False,,,1.0,,,,,,3.0,,,1.0
380000.0,9000,HOUSE,HOUSE,GOOD,4.0,182.0,True,0.0,,1.0,20.0,,,,97.0,2.0,0.0,0.0,0.0
1090000.0,1050,APARTMENT,APARTMENT,,3.0,170.0,False,0.0,,1.0,18.0,,,,,2.0,0.0,1.0,1.0
360000.0,9050,APARTMENT,APARTMENT,AS_NEW,2.0,108.0,False,,,1.0,,1.0,28.0,28.0,,,,0.0,1.0
299000.0,7070,HOUSE,HOUSE,GOOD,5.0,180.0,False,,,,,,,,1130.0,4.0,,,
445000.0,3012,HOUSE,HOUSE,GOOD,3.0,116.0,False,,,1.0,,,,,155.0,,,,
360000.0,1070,HOUSE,HOUSE,GOOD,2.0,130.0,False,0.0,,1.0,53.0,1.0,53.0,53.0,125.0,2.0,,,
175000.0,4000,APARTMENT,APARTMENT,GOOD,1.0,72.0,False,0.0,,1.0,,,,,,2.0,0.0,0.0,1.0
618686.0,8400,HOUSE,HOUSE,GOOD,3.0,199.0,True,,,,,,,,421.0,,,,
360000.0,6700,HOUSE,HOUSE,GOOD,3.0,130.0,False,,,,,1.0,181.0,181.0,325.0,3.0,,,
579000.0,2060,APARTMENT,APARTMENT,GOOD,4.0,129.0,False,,,1.0,,,,,,2.0,,,1.0
420000.0,1000,APARTMENT,APARTMENT,AS_NEW,1.0,69.0,True,,,1.0,24.0,,,,,4.0,0.0,1.0,1.0
360000.0,3720,APARTMENT,APARTMENT,GOOD,3.0,127.0,True,0.0,,1.0,,,,,,4.0,0.0,0.0,1.0
249000.0,8870,HOUSE,HOUSE,TO_BE_DONE_UP,5.0,183.0,False,,,,,,,,293.0,,,,
299000.0,3500,HOUSE,MIXED_USE_BUILDING,,3.0,236.0,False,,,,,,,,718.0,3.0,,,
255000.0,8500,HOUSE,HOUSE,GOOD,4.0,145.0,False,,,1.0,,,,,350.0,3.0,,0.0,0.0
525000.0,2880,HOUSE,HOUSE,GOOD,3.0,294.0,False,,1.0,,,,,,0.0,3.0,,,
389000.0,2440,HOUSE,HOUSE,AS_NEW,3.0,241.0,False,,,,,,,,854.0,4.0,,0.0,0.0
165000.0,1050,APARTMENT,FLAT_STUDIO,AS_NEW,1.0,17.0,False,1.0,,,,,,,,2.0,0.0,0.0,1.0
325000.0,8430,APARTMENT,APARTMENT,TO_RENOVATE,1.0,76.0,False,,,1.0,,,,,,2.0,,,1.0
,7500,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
275000.0,2100,HOUSE,HOUSE,,3.0,131.0,False,,,,,1.0,50.0,50.0,0.0,2.0,,,
180000.0,1502,HOUSE,HOUSE,TO_RESTORE,3.0,120.0,False,,,,,,,,90.0,2.0,,,
379000.0,1140,APARTMENT,APARTMENT,AS_NEW,2.0,86.0,True,1.0,,1.0,8.0,,,,,2.0,0.0,1.0,1.0
189000.0,2060,APARTMENT,APARTMENT,JUST_RENOVATED,1.0,45.0,False,,,,,,,,,2.0,,,
65000.0,7610,HOUSE,HOUSE,TO_RENOVATE,1.0,90.0,False,0.0,,1.0,,,,,170.0,3.0,0.0,1.0,0.0
299000.0,4050,HOUSE,BUNGALOW,,2.0,142.0,False,0.0,,,,,,,1079.0,4.0,,,
375000.0,9940,APARTMENT,APARTMENT,AS_NEW,2.0,113.0,True,0.0,,1.0,9.0,,,,,2.0,0.0,0.0,1.0
285000.0,2800,HOUSE,HOUSE,TO_RENOVATE,4.0,148.0,False,,1.0,1.0,,,,,153.0,2.0,,,
145000.0,4030,HOUSE,HOUSE,GOOD,2.0,72.0,False,0.0,,,,,,,45.0,2.0,0.0,0.0,0.0
289000.0,9550,HOUSE,HOUSE,TO_RESTORE,4.0,196.0,False,,,1.0,10.0,1.0,1000.0,1000.0,1225.0,3.0,,,
580000.0,9700,HOUSE,MANSION,AS_NEW,5.0,328.0,False,,,,,,,,120.0,4.0,,0.0,0.0
221000.0,2660,APARTMENT,APARTMENT,GOOD,1.0,75.0,False,,,1.0,,1.0,150.0,150.0,,,,,1.0
950000.0,8570,HOUSE,APARTMENT_BLOCK,GOOD,4.0,231.0,True,0.0,,,,,,,642.0,4.0,0.0,0.0,0.0
359369.0,9308,HOUSE,HOUSE,,3.0,133.0,False,,,,,,,,286.0,3.0,,,
175000.0,2300,APARTMENT,APARTMENT,GOOD,3.0,110.0,False,,,1.0,,,,,,2.0,,,1.0
710000.0,8400,APARTMENT,APARTMENT,GOOD,3.0,110.0,True,,,1.0,,,,,,,,,1.0
290000.0,9000,HOUSE,HOUSE,TO_BE_DONE_UP,2.0,140.0,False,0.0,,,,1.0,29.0,29.0,76.0,,,,
235000.0,2640,APARTMENT,APARTMENT,GOOD,1.0,68.0,False,,,1.0,14.0,1.0,21.0,21.0,,,,,
590000.0,1190,HOUSE,APARTMENT_BLOCK,AS_NEW,3.0,295.0,False,0.0,,,,,,,0.0,3.0,0.0,0.0,0.0
159000.0,2600,APARTMENT,FLAT_STUDIO,GOOD,0.0,41.0,False,,,1.0,9.0,,,,,,,,1.0
,8670,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
459000.0,3840,HOUSE,HOUSE,,3.0,147.0,False,0.0,,,,,,,542.0,,,,
245000.0,4860,HOUSE,HOUSE,GOOD,3.0,165.0,False,,,1.0,,,,,354.0,,,,
499000.0,8400,APARTMENT,GROUND_FLOOR,AS_NEW,2.0,106.0,False,0.0,,1.0,18.0,,,,,2.0,0.0,0.0,1.0
449000.0,2930,HOUSE,HOUSE,GOOD,3.0,152.0,False,,,1.0,,,,,176.0,2.0,,,
375000.0,1850,HOUSE,HOUSE,,4.0,164.0,False,0.0,,,,,,,275.0,2.0,0.0,0.0,0.0
925000.0,9270,HOUSE,VILLA,GOOD,4.0,431.0,False,0.0,,,,,,,4663.0,,0.0,0.0,
179000.0,9500,HOUSE,HOUSE,AS_NEW,3.0,90.0,False,0.0,,1.0,,,,,49.0,3.0,0.0,0.0,0.0
269000.0,1090,APARTMENT,APARTMENT,GOOD,3.0,106.0,True,0.0,,1.0,10.0,,,,,3.0,0.0,0.0,1.0
751168.0,8510,HOUSE,HOUSE,GOOD,3.0,196.0,True,,,,,,,,1170.0,,,,
1495000.0,1180,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,210.0,False,0.0,,1.0,,1.0,600.0,600.0,950.0,3.0,0.0,0.0,0.0
625000.0,9000,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,4.0,150.0,False,0.0,,,,,,,44.0,2.0,0.0,0.0,0.0
295000.0,1160,APARTMENT,APARTMENT,GOOD,1.0,83.0,False,0.0,,1.0,,,,,,,,,
2040000.0,1050,HOUSE,APARTMENT_BLOCK,,9.0,382.0,False,0.0,,1.0,17.0,1.0,145.0,145.0,0.0,2.0,,,1.0
199000.0,8930,HOUSE,HOUSE,,4.0,,False,,,,,1.0,1.0,1.0,314.0,2.0,0.0,0.0,0.0
300000.0,6210,HOUSE,HOUSE,GOOD,3.0,130.0,True,0.0,,1.0,40.0,1.0,475.0,475.0,429.0,3.0,0.0,1.0,0.0
255000.0,9051,APARTMENT,APARTMENT,GOOD,1.0,74.0,True,0.0,,1.0,12.0,,,,,,,,
520000.0,9130,HOUSE,HOUSE,AS_NEW,3.0,160.0,False,,,1.0,,,,,434.0,3.0,,0.0,0.0
,5020,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
260000.0,2500,APARTMENT,APARTMENT,,1.0,75.0,False,,,1.0,5.0,,,,,2.0,,,1.0
149000.0,9100,APARTMENT,APARTMENT,TO_BE_DONE_UP,1.0,56.0,False,,,,,,,,,2.0,,,1.0
950000.0,1380,APARTMENT,APARTMENT,AS_NEW,4.0,233.0,True,,,1.0,34.0,1.0,450.0,450.0,,3.0,0.0,1.0,1.0
1485000.0,1730,HOUSE,VILLA,,4.0,472.0,False,,1.0,1.0,52.0,,,,11986.0,,,,
399000.0,1090,HOUSE,TOWN_HOUSE,GOOD,3.0,203.0,False,0.0,,1.0,10.0,,,,65.0,2.0,0.0,0.0,0.0
355000.0,8720,HOUSE,HOUSE,GOOD,3.0,128.0,False,0.0,,1.0,,,,,1035.0,,,,
525000.0,7750,HOUSE,HOUSE,GOOD,4.0,201.0,False,0.0,,1.0,,,,,1250.0,4.0,,0.0,
499000.0,6740,HOUSE,HOUSE,GOOD,4.0,150.0,False,,,1.0,30.0,1.0,600.0,600.0,800.0,3.0,,,
490000.0,1050,APARTMENT,APARTMENT,GOOD,3.0,180.0,True,0.0,,1.0,9.0,,,,,2.0,0.0,1.0,1.0
950000.0,8301,APARTMENT,APARTMENT,GOOD,2.0,123.0,False,,,1.0,,,,,,2.0,0.0,1.0,1.0
,8500,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
365814.0,3583,HOUSE,HOUSE,,3.0,160.0,False,,,,,,,,310.0,3.0,,,
150000.0,7390,APARTMENT,APARTMENT,GOOD,3.0,115.0,False,0.0,,,,,,,,2.0,,0.0,0.0
209900.0,6880,APARTMENT,APARTMENT,AS_NEW,2.0,92.0,True,0.0,,,,,,,,,0.0,0.0,0.0
245000.0,2845,HOUSE,HOUSE,TO_RENOVATE,3.0,132.0,False,,,1.0,6.0,1.0,12.0,12.0,70.0,2.0,,,
203500.0,6230,APARTMENT,APARTMENT,GOOD,1.0,71.0,False,0.0,,1.0,4.0,,,,,2.0,0.0,0.0,1.0
195000.0,1080,APARTMENT,DUPLEX,TO_RENOVATE,3.0,109.0,False,0.0,,,,,,,,,0.0,0.0,0.0
369000.0,6890,HOUSE,HOUSE,,6.0,495.0,False,0.0,,1.0,25.0,1.0,280.0,280.0,1104.0,4.0,0.0,0.0,0.0
255000.0,4030,HOUSE,HOUSE,AS_NEW,5.0,130.0,False,0.0,,1.0,20.0,1.0,50.0,50.0,170.0,3.0,0.0,0.0,0.0
189000.0,8660,APARTMENT,APARTMENT,,1.0,80.0,False,,,1.0,2.0,,,,,,,,
269000.0,1420,HOUSE,HOUSE,TO_RENOVATE,4.0,190.0,False,0.0,,1.0,15.0,1.0,206.0,206.0,206.0,2.0,0.0,0.0,0.0
5995000.0,8300,HOUSE,VILLA,JUST_RENOVATED,6.0,346.0,True,,,1.0,,,,,805.0,4.0,0.0,0.0,0.0
279000.0,6224,HOUSE,HOUSE,GOOD,4.0,236.0,False,,,1.0,18.0,1.0,368.0,368.0,370.0,3.0,,,
345000.0,9070,HOUSE,HOUSE,TO_RENOVATE,4.0,165.0,False,,,,,,,,850.0,4.0,,,
269000.0,9600,HOUSE,HOUSE,GOOD,5.0,180.0,False,,,1.0,,,,,229.0,3.0,,,
440000.0,1860,HOUSE,BUNGALOW,TO_RENOVATE,2.0,140.0,False,0.0,,1.0,12.0,,,,523.0,4.0,,0.0,
436150.0,1950,APARTMENT,SERVICE_FLAT,AS_NEW,1.0,94.0,True,0.0,,,,,,,,2.0,0.0,1.0,1.0
295000.0,8900,HOUSE,HOUSE,GOOD,3.0,190.0,False,,,1.0,,,,,147.0,,,,
285000.0,2431,HOUSE,HOUSE,GOOD,2.0,121.0,False,,,,,,,,765.0,3.0,,,
425000.0,2221,HOUSE,HOUSE,AS_NEW,3.0,175.0,True,0.0,,1.0,,,,,316.0,2.0,,,
565000.0,9032,HOUSE,HOUSE,GOOD,4.0,160.0,True,0.0,,1.0,,1.0,350.0,350.0,622.0,3.0,0.0,0.0,0.0
495000.0,3300,HOUSE,HOUSE,JUST_RENOVATED,4.0,200.0,True,,,1.0,21.0,1.0,300.0,300.0,381.0,2.0,0.0,0.0,0.0
,8760,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
299500.0,8790,HOUSE,HOUSE,GOOD,3.0,218.0,False,0.0,,,,1.0,814.0,814.0,814.0,3.0,0.0,0.0,0.0
265000.0,1070,APARTMENT,APARTMENT,GOOD,3.0,100.0,False,0.0,,1.0,20.0,,,,,4.0,0.0,0.0,1.0
230000.0,2830,APARTMENT,APARTMENT,GOOD,2.0,78.0,False,0.0,,,,,,,,3.0,,0.0,0.0
255000.0,2850,HOUSE,HOUSE,JUST_RENOVATED,2.0,104.0,False,,,1.0,19.0,,,,60.0,3.0,,,
345000.0,3600,APARTMENT,APARTMENT,GOOD,3.0,125.0,False,,,1.0,,,,,,,,1.0,1.0
695000.0,1081,APARTMENT,PENTHOUSE,JUST_RENOVATED,4.0,220.0,False,,,1.0,170.0,,,,,2.0,,,1.0
,7608,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
1295000.0,8300,APARTMENT,DUPLEX,AS_NEW,2.0,137.0,False,,,1.0,13.0,,,,,2.0,,,1.0
480000.0,9500,HOUSE,HOUSE,,3.0,232.0,False,,,1.0,30.0,,,,537.0,3.0,,,
669900.0,1780,HOUSE,APARTMENT_BLOCK,JUST_RENOVATED,6.0,220.0,False,,,1.0,6.0,1.0,100.0,100.0,268.0,2.0,,,
340000.0,9800,APARTMENT,APARTMENT,GOOD,2.0,89.0,False,,,1.0,13.0,,,,,,,0.0,0.0
335000.0,8400,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,104.0,False,0.0,,1.0,,,,,,,,,1.0
1299000.0,2930,HOUSE,VILLA,AS_NEW,4.0,387.0,False,,,,,,,,2300.0,4.0,,0.0,0.0
529000.0,2100,HOUSE,HOUSE,JUST_RENOVATED,3.0,180.0,False,,,,,,,,263.0,2.0,,,
179000.0,8370,APARTMENT,APARTMENT,GOOD,1.0,83.0,False,,,,,,,,,,,,
299000.0,4102,APARTMENT,APARTMENT,AS_NEW,2.0,89.0,False,0.0,,1.0,25.0,1.0,148.0,148.0,,2.0,0.0,0.0,0.0
275000.0,8790,APARTMENT,APARTMENT,GOOD,3.0,115.0,False,,,,,,,,,,,,1.0
465000.0,8500,APARTMENT,LOFT,,2.0,180.0,True,0.0,,,,,,,,,,,1.0
,2400,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
575000.0,1300,HOUSE,VILLA,TO_BE_DONE_UP,4.0,210.0,False,,,1.0,14.0,,,,1485.0,4.0,0.0,0.0,0.0
220000.0,5000,APARTMENT,APARTMENT,,1.0,70.0,False,,,1.0,3.0,,,,,2.0,,,1.0
169900.0,6183,HOUSE,HOUSE,TO_RENOVATE,3.0,180.0,False,0.0,,,,1.0,400.0,400.0,580.0,3.0,0.0,0.0,0.0
680000.0,1080,HOUSE,MIXED_USE_BUILDING,GOOD,6.0,633.0,False,0.0,,1.0,120.0,,,,312.0,3.0,,0.0,0.0
179000.0,9690,APARTMENT,APARTMENT,GOOD,1.0,95.0,False,,,,,,,,,2.0,,,
309000.0,8200,APARTMENT,APARTMENT,AS_NEW,1.0,83.0,False,,,1.0,,,,,,,,0.0,1.0
174500.0,1210,APARTMENT,FLAT_STUDIO,AS_NEW,0.0,30.0,True,,,,,,,,,2.0,0.0,1.0,1.0
,2930,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
349000.0,4020,HOUSE,APARTMENT_BLOCK,TO_BE_DONE_UP,4.0,221.0,False,,,,,,,,228.0,2.0,,,
205000.0,4020,APARTMENT,APARTMENT,AS_NEW,2.0,86.0,False,0.0,,1.0,5.0,,,,,,,,1.0
224000.0,2060,APARTMENT,APARTMENT,AS_NEW,1.0,53.0,False,,,1.0,12.0,,,,,,,0.0,0.0
280000.0,4000,APARTMENT,APARTMENT,GOOD,1.0,125.0,False,,,,,,,,,2.0,1.0,,
,5000,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
379000.0,9550,HOUSE,HOUSE,GOOD,4.0,235.0,False,,,1.0,,,,,188.0,2.0,,,
,9310,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
,9340,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
189000.0,1170,APARTMENT,FLAT_STUDIO,GOOD,1.0,34.0,True,0.0,,1.0,4.0,,,,,2.0,0.0,1.0,1.0
1495000.0,2960,HOUSE,VILLA,AS_NEW,3.0,405.0,True,0.0,,1.0,17.0,,,,1930.0,4.0,1.0,,1.0
549000.0,2270,HOUSE,HOUSE,GOOD,3.0,322.0,False,,,1.0,,,,,1680.0,4.0,,,
,2627,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
519000.0,2500,HOUSE,HOUSE,GOOD,3.0,204.0,True,,,1.0,18.0,1.0,470.0,470.0,738.0,4.0,,,
845000.0,3140,APARTMENT,APARTMENT,AS_NEW,3.0,200.0,False,,,,,,,,,,,0.0,0.0
489000.0,9000,HOUSE,HOUSE,AS_NEW,3.0,115.0,False,,,1.0,20.0,,,,68.0,2.0,,0.0,0.0
295000.0,2300,HOUSE,HOUSE,TO_BE_DONE_UP,3.0,145.0,False,,,1.0,,,,,288.0,2.0,,,
250000.0,1300,HOUSE,APARTMENT_BLOCK,TO_RENOVATE,0.0,385.0,False,,,,,,,,140.0,2.0,,,
310000.0,1070,APARTMENT,APARTMENT,AS_NEW,3.0,97.0,True,0.0,,1.0,8.0,,,,,2.0,0.0,0.0,1.0
395000.0,2000,APARTMENT,APARTMENT,AS_NEW,2.0,95.0,False,0.0,,,,,,,,2.0,0.0,,0.0
645000.0,9800,HOUSE,MIXED_USE_BUILDING,,7.0,670.0,False,0.0,,,,,,,0.0,2.0,,0.0,
145000.0,8434,APARTMENT,FLAT_STUDIO,GOOD,0.0,35.0,False,1.0,,,,,,,,,,,1.0
399000.0,8430,HOUSE,HOUSE,GOOD,3.0,125.0,False,1.0,,1.0,7.0,1.0,120.0,120.0,551.0,,,,
270000.0,2450,HOUSE,HOUSE,,3.0,,False,,,,,,,,0.0,,,,
495000.0,8300,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,,False,0.0,,,,,,,,,,,1.0
239000.0,1600,APARTMENT,APARTMENT,GOOD,2.0,85.0,False,0.0,,1.0,2.0,,,,,,,,
649000.0,8300,APARTMENT,APARTMENT,JUST_RENOVATED,3.0,93.0,True,,,1.0,5.0,,,,,2.0,0.0,0.0,1.0
,9500,HOUSE_GROUP,HOUSE_GROUP,,,,False,,,,,,,,,,,,
,1950,APARTMENT_GROUP,APARTMENT_GROUP,,,,False,,,,,,,,,,,,
109000.0,4102,HOUSE,HOUSE,TO_RENOVATE,4.0,120.0,False,0.0,,1.0,9.0,,,,90.0,2.0,,0.0,
375000.0,1190,APARTMENT,APARTMENT,,2.0,91.0,True,0.0,,1.0,49.0,,,,,2.0,0.0,1.0,1.0
339000.0,8400,APARTMENT,APARTMENT,GOOD,3.0,97.0,False,,,,,,,,,,,,1.0
279000.0,2812,HOUSE,HOUSE,,2.0,102.0,False,0.0,,,,,,,211.0,3.0,,0.0,0.0
175000.0,6220,APARTMENT,APARTMENT,JUST_RENOVATED,2.0,75.0,False,,,,,,,,,,,,1.0
179000.0,8870,HOUSE,HOUSE,GOOD,5.0,163.0,False,,,1.0,25.0,,,,198.0,3.0,,0.0,0.0
195000.0,4500,HOUSE,HOUSE,TO_RENOVATE,3.0,270.0,False,0.0,,,,1.0,70.0,70.0,243.0,2.0,0.0,0.0,0.0
497750.0,3500,APARTMENT,APARTMENT,,2.0,108.0,False,,,1.0,23.0,,,,,,,,1.0
